Slope
1.32E-05
3.97E-05
5.29E-05
2.65E-05
2.65E-05
1.32E-05
1.32E-05
0
3.97E-05
2.65E-05
2.65E-05
2.65E-05
3.97E-05
1.32E-05
2.65E-05
0
1.32E-05
3.97E-05
3.97E-05
7.94E-05
5.29E-05
1.32E-05
0
1.32E-05
2.65E-05
2.65E-05
1.32E-05
0
0
2.65E-05
0
3.97E-05
3.97E-05
3.97E-05
1.32E-05
1.32E-05
3.97E-05
6.62E-05
0
2.65E-05
2.65E-05
2.65E-05
2.65E-05
2.65E-05
0
9.26E-05
2.65E-05
3.97E-05
0
2.65E-05
1.32E-05
0
6.62E-05
2.65E-05
0
0
1.32E-05
7.94E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
2.65E-05
2.65E-05
1.32E-05
2.65E-05
1.32E-05
1.32E-05
1.32E-05
0
1.32E-05
7.94E-05
1.32E-05
1.32E-05
3.97E-05
0
1.32E-05
2.65E-05
1.32E-05
1.32E-05
3.97E-05
1.32E-05
2.65E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
2.65E-05
2.65E-05
0
1.32E-05
3.97E-05
0
1.32E-05
0
1.32E-05
2.65E-05
1.32E-05
2.65E-05
0
2.65E-05
2.65E-05
3.97E-05
1.32E-05
1.32E-05
2.65E-05
0
3.97E-05
1.32E-05
2.65E-05
6.62E-05
2.65E-05
3.97E-05
5.29E-05
0
2.65E-05
1.32E-05
2.65E-05
6.62E-05
1.32E-05
1.32E-05
3.97E-05
1.32E-05
2.65E-05
2.65E-05
3.97E-05
2.65E-05
0
3.97E-05
0
3.97E-05
1.32E-05
1.32E-05
0
6.62E-05
1.32E-05
1.32E-05
1.32E-05
0
1.32E-05
0
1.32E-05
0
3.97E-05
0
0
2.65E-05
1.32E-05
1.32E-05
1.32E-05
1.32E-05
0
2.65E-05
3.97E-05
2.65E-05
0
1.32E-05
1.32E-05
0
2.65E-05
1.32E-05
1.32E-05
0
1.32E-05
0
2.65E-05
1.32E-05
1.32E-05
2.65E-05
1.32E-05
0
1.32E-05
1.32E-05
1.32E-05
1.32E-05
3.97E-05
1.32E-05
2.65E-05
0
2.65E-05
1.32E-05
0
0
1.32E-05
1.32E-05
5.29E-05
0
1.32E-05
0
3.97E-05
0
1.32E-05
3.97E-05
0
0
2.65E-05
0
0
0
1.32E-05
1.32E-05
1.32E-05
1.32E-05
0
1.32E-05
1.32E-05
1.32E-05
3.97E-05
0
0
2.65E-05
0
2.65E-05
0
0
1.32E-05
0
1.32E-05
1.32E-05
0
0
1.32E-05
0
0
1.32E-05
0
2.65E-05
0
1.32E-05
2.65E-05
1.32E-05
0
1.32E-05
2.65E-05
1.32E-05
1.32E-05
2.65E-05
1.32E-05
2.65E-05
0
1.32E-05
1.32E-05
1.32E-05
2.65E-05
0
0
2.65E-05
1.32E-05
0
1.32E-05
0
0
0
1.32E-05
2.65E-05
2.65E-05
2.65E-05
1.32E-05
0
0
0
2.65E-05
1.32E-05
0
1.32E-05
1.32E-05
1.32E-05
1.32E-05
2.65E-05
3.97E-05
2.65E-05
1.32E-05
3.97E-05
0
1.32E-05
3.97E-05
2.65E-05
3.97E-05
2.65E-05
0
2.65E-05
2.65E-05
0
0
2.65E-05
2.65E-05
2.65E-05
2.65E-05
1.32E-05
2.65E-05
1.32E-05
1.32E-05
1.32E-05
2.65E-05
0
1.32E-05
1.32E-05
1.32E-05
1.32E-05
3.97E-05
0
0
2.65E-05
1.32E-05
0
0
3.97E-05
1.32E-05
1.32E-05
0
0
2.65E-05
2.65E-05
0
0
0
1.32E-05
0
0
1.32E-05
1.32E-05
0
0
0
0
0
0
0
0
0
2.65E-05
0
0
0
0
0
0
0
1.32E-05
0
0
0
0
0
3.97E-05
0
1.32E-05
0
1.32E-05
0
1.32E-05
0
0
2.65E-05
0
0
0
0
0
1.32E-05
0
0
0
0
0
0
1.32E-05
0
0
0
0
0
0
0
0
0
0
1.32E-05
0
0
0
0
0
1.32E-05
0
0
0
1.32E-05
1.32E-05
0
0
0
0
0
1.32E-05
1.32E-05
0
1.32E-05
1.32E-05
0
0
0
0
0
0
0
1.32E-05
1.32E-05
0
0
0
1.32E-05
0
0
0
2.65E-05
1.32E-05
0
0
0
1.32E-05
0
0
0
0
0
1.32E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.32E-05
0
1.32E-05
0
0
0
1.32E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.32E-05
0
2.65E-05
0
0
0
0
0
0
0
0
0
0
1.32E-05
0
0
0
0
0
0
0
0
0
2.65E-05
0
0
0
0
0
0
0
0
1.32E-05
1.32E-05
0
0
1.32E-05
0
0
0
1.32E-05
0
1.32E-05
0
0
1.32E-05
0
0
1.32E-05
0
0
1.32E-05
0
0
0
0
0
2.65E-05
0
0
0
1.32E-05
0
0
0
0
0
1.32E-05
0
0
0
0
0
1.32E-05
1.32E-05
2.65E-05
0
1.32E-05
0
0
0
0
0
0
0
1.32E-05
0
0
0
0
0
0
0
0
0
0
0
1.32E-05
0
0
0
1.32E-05
1.32E-05
1.32E-05
0
0
0
0
0
0
0
0
1.32E-05
0
0
1.32E-05
0
0
0
0
0
0.000661542
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
